Date :,11/2/22 13:16,,,,,,,,,,,
Motion Threshold (au):,18,,,,,,,,,,,
Detection Method:,Linear,,,,,,,,,,,
Min Freeze Duration (f):,30,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Component Details,,,,,,,,,,,,
Component Name,Start Time,Duration (s),Start Frame,Duration Frames,,,,,,,,
VF102622_FC2,2,Chamber 2,B6-M-106-L5,03-100-25-SC,tone 03,2,20.467,1.64,81.87,43.57,0,1585
VF102622_FC2,2,Chamber 2,B6-M-106-L5,03-100-25-SC,post-tone,1,1.033,0.08,3.44,128.16,0,857
,,,,,,,,,,,,
VF102622_FC2,2,Chamber 3,B6-M-108-L2,03-100-25-SC,pre-tone,0,0,0,0,133.4,0,632
VF102622_FC2,2,Chamber 3,B6-M-108-L2,03-100-25-SC,tone 01,3,4.567,0.37,18.27,50.54,0,338
VF102622_FC2,2,Chamber 3,B6-M-108-L2,03-100-25-SC,tone 02,4,21.133,1.7,84.53,3.03,0,90
VF102622_FC2,2,Chamber 3,B6-M-108-L2,03-100-25-SC,tone 03,5,17.633,1.42,70.53,20.45,0,334
VF102622_FC2,2,Chamber 3,B6-M-108-L2,03-100-25-SC,post-tone,1,1.033,0.08,3.44,36.75,0,437
,,,,,,,,,,,,
VF102622_FC2,2,Chamber 4,B6-M-108-R1,03-100-25-SC,pre-tone,3,4.6,0.37,15.33,75.33,0,742
VF102622_FC2,2,Chamber 4,B6-M-108-R1,03-100-25-SC,tone 01,7,13.067,1.05,52.27,25.93,0,310
VF102622_FC2,2,Chamber 4,B6-M-108-R1,03-100-25-SC,tone 02,4,22.933,1.84,91.73,1.68,0,120
VF102622_FC2,2,Chamber 4,B6-M-108-R1,03-100-25-SC,tone 03,2,21.733,1.75,86.93,31.26,0,809
VF102622_FC2,2,Chamber 4,B6-M-108-R1,03-100-25-SC,post-tone,4,15.1,1.21,50.33,13.38,0,249
,,,,,,,,,,,,
VF102622_FC2,3,Chamber 1,B6-F-109-L1,03-100-25-SC,pre-tone,0,0,0,0,86.74,0,670
VF102622_FC2,3,Chamber 1,B6-F-109-L1,03-100-25-SC,tone 01,5,6.767,0.54,27.07,45.82,0,363
VF102622_FC2,3,Chamber 1,B6-F-109-L1,03-100-25-SC,tone 02,6,23.267,1.87,93.07,1.95,0,91
VF102622_FC2,3,Chamber 1,B6-F-109-L1,03-100-25-SC,tone 03,2,19.267,1.55,77.07,43.67,0,730
VF102622_FC2,3,Chamber 1,B6-F-109-L1,03-100-25-SC,post-tone,2,4.733,0.38,15.78,105.57,0,870
,,,,,,,,,,,,
VF102622_FC2,3,Chamber 2,B6-F-109-L2,03-100-25-SC,pre-tone,1,1.9,0.15,6.33,59.99,0,349
VF102622_FC2,3,Chamber 2,B6-F-109-L2,03-100-25-SC,tone 01,4,7.267,0.58,29.07,30.36,0,359
VF102622_FC2,3,Chamber 2,B6-F-109-L2,03-100-25-SC,tone 02,2,24.967,2.01,99.87,0.13,0,37
VF102622_FC2,3,Chamber 2,B6-F-109-L2,03-100-25-SC,tone 03,5,14.7,1.18,58.8,48.02,0,738
VF102622_FC2,3,Chamber 2,B6-F-109-L2,03-100-25-SC,post-tone,5,11.333,0.91,37.78,29.32,0,298
,,,,,,,,,,,,
VF102622_FC2,3,Chamber 3,B6-F-109-R1,03-100-25-SC,pre-tone,4,7.233,0.58,24.11,24.34,0,241
VF102622_FC2,3,Chamber 3,B6-F-109-R1,03-100-25-SC,tone 01,6,18.933,1.52,75.73,4.96,0,120
VF102622_FC2,3,Chamber 3,B6-F-109-R1,03-100-25-SC,tone 02,3,21.167,1.7,84.67,7.38,0,182
VF102622_FC2,3,Chamber 3,B6-F-109-R1,03-100-25-SC,tone 03,2,24.6,1.98,98.4,0.92,0,129
VF102622_FC2,3,Chamber 3,B6-F-109-R1,03-100-25-SC,post-tone,3,6.8,0.55,22.67,16.8,0,141
,,,,,,,,,,,,
VF102622_FC2,3,Chamber 4,B6-F-109-R2,03-100-25-SC,pre-tone,0,0,0,0,122.53,0,533
VF102622_FC2,3,Chamber 4,B6-F-109-R2,03-100-25-SC,tone 01,1,1.267,0.1,5.07,80.95,0,647
VF102622_FC2,3,Chamber 4,B6-F-109-R2,03-100-25-SC,tone 02,4,21.733,1.75,86.93,3.77,0,154
VF102622_FC2,3,Chamber 4,B6-F-109-R2,03-100-25-SC,tone 03,3,18.233,1.46,72.93,23.64,0,380
VF102622_FC2,3,Chamber 4,B6-F-109-R2,03-100-25-SC,post-tone,5,9.067,0.73,30.22,34.35,0,335
